item_id	tag
11688	[529295]
11689	[4483]
11690	[4483, 4537]
11691	[]
11692	[]
11693	[4537]
11694	[4537, 1070524]
11695	[4483]
11696	[4537]
11697	[4483]
11698	[]
11699	[4483, 106546, 1070524]
11700	[4483, 4537, 127175, 1229821]
11701	[4537, 95987, 447913]
11702	[4457, 4483, 1070524]
11703	[4483, 4537, 650659]
11704	[]
11705	[4483, 4537]
11706	[4483, 522484]
11707	[4537, 4538, 529295]
11708	[]
11709	[4537, 106546, 1070524]
11710	[4537, 4538, 1070524]
11711	[4483]
11712	[4537]
11713	[]
11714	[4537, 581514]
11715	[447913]
11716	[4457, 127175, 1070524, 1229817]
11717	[4483, 4538, 106546, 127175, 529295, 650659, 1084835]
11718	[4537]
11719	[4537, 127175, 1229821]
11720	[]
11721	[4537]
11722	[]
11723	[4537, 447913, 1070524]
11724	[4537, 127175, 522484]
11725	[529295, 650659, 1225174, 1229817]
11726	[]
11727	[4537, 529295]
11728	[127175]
11729	[4483, 4537, 447913]
11730	[4537, 106546, 127175, 447913, 529295, 1070524, 1225174]
11731	[4483, 106546, 1070524]
11732	[]
11733	[4483, 4537, 522484]
11734	[4537]
11735	[4483, 4537]
11736	[447913]
11737	[4457, 4537, 447913, 522484]
11738	[4483]
11739	[4538, 650659]
11740	[4536, 4537, 106546, 127175, 650659, 1070524]
11741	[4537, 529295]
11742	[4537]
11743	[4483, 4538]
11744	[4483, 106546, 447913, 529295, 1229821]
11745	[]
11746	[4483, 4538, 447913, 1070524]
11747	[4483, 127175, 1070524]
11748	[]
11749	[4483]
11750	[4483, 4537]
11751	[4483, 4537, 1070524]
11752	[4483, 4537, 4538]
11753	[4483, 4537]
11754	[4537, 581514]
11755	[4483, 5065, 522484, 529295]
11756	[4483, 4537]
11757	[4483, 4537, 529295]
11758	[]
11759	[4537, 4538]
11760	[]
11761	[4483]
11762	[4537]
11763	[529295]
11764	[4483]
11765	[4483, 4537, 106546, 127175, 522484]
11766	[4483, 4537, 447913, 529295]
11767	[4537]
11768	[4537]
11769	[4537]
11770	[]
11771	[]
11772	[]
11773	[4483]
11774	[4537]
11775	[4537, 5065]
11776	[4537, 95987, 650659, 1071165]
11777	[4483, 4537, 4538]
11778	[]
11779	[4537, 1070524]
11780	[4537]
11781	[4483, 4538, 127175, 529295]
11782	[4483]
11783	[1071165]
11784	[4483]
11785	[4483, 4537]
11786	[127175, 581514]
11787	[4537, 447913]
11788	[4538, 106546, 447913, 529295, 1070524]
11789	[4483, 4537, 4538]
11790	[4483, 106546, 447913]
11791	[]
11792	[]
11793	[4537, 95987]
11794	[4483, 4537, 1070524]
11795	[4483]
11796	[4538, 106546, 127175]
11797	[4483]
11798	[]
11799	[4537]
11800	[4483]
11801	[4483, 4537, 4538]
11802	[4483]
11803	[581514]
11804	[4483, 4536, 4537, 1070524, 1229820]
11805	[4483]
11806	[650659]
11807	[]
11808	[]
11809	[]
11810	[]
11811	[4483, 106546, 447913, 1070524]
11812	[4537]
11813	[4483]
11814	[4538, 106546, 127175]
11815	[650659]
11816	[4538, 106546, 127175]
11817	[]
11818	[4483, 4537, 4538]
11819	[4483, 4537]
11820	[4483, 4537]
11821	[4483]
11822	[4537, 4538]
11823	[4538]
11824	[4537, 4538]
11825	[4483, 4538]
11826	[4457, 4537, 106546, 447913, 650659, 1070524, 1085065]
11827	[4537]
11828	[4483]
11829	[4537, 1229821]
11830	[4483, 4537]
11831	[4483]
11832	[4483, 4537]
11833	[]
11834	[4483, 4537, 1229821]
11835	[4483, 4537, 5065]
11836	[4537]
11837	[4483, 4537, 4538]
11838	[4483]
11839	[4537, 5065]
11840	[4457]
11841	[]
11842	[]
11843	[4483]
11844	[4483, 4538]
11845	[4483, 4537]
11846	[]
11847	[4483, 5065]
11848	[4537, 4538]
11849	[650659, 1070524]
11850	[]
11851	[4536]
11852	[4483, 4537]
11853	[4537, 106546, 1070524]
11854	[4537, 581514]
11855	[4537]
11856	[4537]
11857	[4483, 447913, 650659]
11858	[4537]
11859	[4483, 4537]
11860	[4538, 127175, 650659, 1229821]
11861	[4537]
11862	[4483, 4537, 95987, 106546, 650659, 1070524, 1229821]
11863	[1070524, 1229817, 1229821]
11864	[]
11865	[4537]
11866	[4537, 95987, 106546, 447913]
11867	[127175, 1229821]
11868	[]
11869	[4483, 4537, 95987, 1071165]
11870	[4483, 4537, 447913]
11871	[4483, 4537, 4538, 1229821]
11872	[4483, 4537]
11873	[447913, 529295]
11874	[]
11875	[4483, 4537, 447913, 529295, 1070524, 1085065]
11876	[4537]
11877	[4537]
11878	[4537, 4538, 447913]
11879	[4483, 4536]
11880	[4457, 4537, 106546, 127175, 447913, 650659, 1229817]
11881	[4538, 650659, 1070524, 1229821]
11882	[4483]
11883	[]
11884	[]
11885	[4483, 4538, 1070524]
11886	[]
11887	[4483, 4537, 1070524]
11888	[95987, 127175, 522484]
11889	[4483]
11890	[4537]
11891	[]
11892	[4537, 650659, 1070524]
11893	[]
11894	[4483, 4537, 4538]
11895	[]
11896	[4537]
11897	[4483, 4537, 4538]
11898	[4483, 4537]
11899	[4483]
11900	[]
11901	[529295]
11902	[4537, 106546, 127175, 1070524]
11903	[4483, 4537, 447913]
11904	[4483, 4537]
11905	[1070524]
11906	[4483, 106546, 447913, 1070524, 1225174]
11907	[4483, 4537]
11908	[4483]
11909	[4483, 4536, 4537]
11910	[447913, 529295]
11911	[4537]
11912	[4483, 4537]
11913	[4483, 4537, 1070524]
11914	[]
11915	[4483]
11916	[]
11917	[4537, 4538, 529295, 1229817]
11918	[4483]
11919	[]
11920	[]
11921	[447913, 529295, 650659, 1225174, 1229817, 1229820, 1229821]
11922	[4483, 5065]
11923	[447913, 1229821]
11924	[4483, 4537]
11925	[4536, 4537, 447913, 581514]
11926	[4483]
11927	[4537]
11928	[]
11929	[4537, 4538]
11930	[4537, 4538]
11931	[4483]
11932	[4483]
11933	[4538, 106546, 127175]
11934	[]
11935	[447913]
11936	[4483, 5065]
11937	[4537, 447913, 1085065]
11938	[]
11939	[4537, 4538, 1229821]
11940	[4483, 4537]
11941	[4538]
11942	[4483]
11943	[]
11944	[4537, 4538, 1070524]
11945	[4483, 95987, 106546]
11946	[4483, 4537]
11947	[]
11948	[4537, 447913, 1070524]
11949	[]
11950	[4483, 4537]
11951	[4483, 4537, 447913, 529295]
11952	[4483, 4537, 529295, 1085065, 1229817]
11953	[1229821]
11954	[4537, 106546, 127175, 1070524, 1229817]
11955	[4537, 4538]
11956	[4483, 4537, 522484]
11957	[4483]
11958	[4483]
11959	[4483, 4537]
11960	[1071165, 1229819, 1229821]
11961	[]
11962	[4483]
11963	[4483, 4537, 447913, 581514]
11964	[]
11965	[4483, 447913, 650659, 1229817]
11966	[4483, 4537, 5065]
11967	[]
11968	[4483, 581514]
11969	[4537, 1070524, 1085065]
11970	[4483, 4537]
11971	[]
11972	[]
11973	[]
11974	[95987, 106546, 529295, 650659, 1085065, 1229817]
11975	[4483, 4537]
11976	[95987, 106546, 447913, 522484, 529295, 1229819]
11977	[]
11978	[4538]
11979	[95987, 106546]
11980	[106546, 447913, 1070524]
11981	[4483, 4537]
11982	[4483, 581514]
11983	[4483, 1229817]
11984	[4537, 95987, 447913, 650659, 1229817]
11985	[4537, 1070524]
11986	[4483, 4537]
11987	[]
11988	[]
11989	[4537]
11990	[4537]
11991	[4483, 4537, 447913, 1070524]
11992	[4483, 4537, 447913]
11993	[4483, 4536, 4537]
11994	[4483, 4537]
11995	[4537, 95987, 1070524, 1085065, 1229821]
11996	[4538, 447913]
11997	[4483, 4537, 4538, 127175]
11998	[]
11999	[4537]
12000	[4483]
12001	[4537]
12002	[4537, 529295, 648819, 650659]
12003	[4457, 4537, 106546, 447913, 1070524, 1085065]
12004	[4483, 4537]
12005	[4537]
12006	[4538]
12007	[4483]
12008	[5065]
12009	[4537, 4538, 529295]
12010	[4483, 4537, 4538]
12011	[4538, 95987, 106546, 127175, 522484]
12012	[]
12013	[4483]
12014	[5065]
12015	[4483]
12016	[1070524, 1225174]
12017	[529295]
12018	[4483, 4537]
12019	[4483]
12020	[4483, 106546, 650659]
12021	[4483, 4536, 4537]
12022	[]
12023	[4537, 4538, 106546, 127175, 447913, 522484, 529295, 1085065, 1229821]
12024	[4483]
12025	[4483, 4538, 1085065]
12026	[4483, 4537, 4538, 1084835]
12027	[]
12028	[5065, 1070524]
12029	[4483, 4537, 1070524]
12030	[95987]
12031	[581514]
12032	[4537, 1229821]
12033	[]
12034	[4483, 4537, 106546, 447913]
12035	[4483, 4537]
12036	[4537]
12037	[4537, 4538]
12038	[4537, 95987, 106546, 522484]
12039	[4537, 447913, 650659, 1229817]
12040	[4483, 5065]
12041	[]
12042	[4483, 4537, 4538, 5065]
12043	[4483, 4537, 106546, 1085065]
12044	[4483, 4537]
12045	[4483, 4538]
12046	[4537, 5065]
12047	[4483, 4537]
12048	[4483]
12049	[]
12050	[4483, 4537, 447913, 650659]
12051	[4537]
12052	[4483, 4537, 447913]
12053	[4537]
12054	[]
12055	[4538, 581514]
12056	[]
12057	[4483, 4537]
12058	[4483, 4537, 4538]
12059	[4537, 4538]
12060	[5065]
12061	[4537]
12062	[4537]
12063	[4483]
12064	[4537]
12065	[4483]
12066	[4537, 447913, 522484]
12067	[4537, 522484, 650659, 1229821]
12068	[4483, 1229821]
12069	[106546, 127175, 1070524]
12070	[4483, 4538]
12071	[]
12072	[4483, 4537, 529295]
12073	[4537, 650659]
12074	[4537]
12075	[4537, 529295, 1085065]
12076	[4483, 4537, 447913, 529295]
12077	[447913, 650659, 1070524]
12078	[4457, 4483, 4537, 127175, 447913, 650659, 1085065]
12079	[4483, 4537, 95987]
12080	[4538, 447913, 1229821]
12081	[]
12082	[4538, 106546, 447913, 529295]
12083	[4537, 95987, 106546]
12084	[650659]
12085	[4537]
12086	[127175, 447913, 581514, 650659, 1070524, 1180168]
12087	[4537]
12088	[4537]
12089	[]
12090	[4537, 4538, 529295]
12091	[4538]
12092	[]
12093	[4483, 4537]
12094	[4483, 4537]
12095	[4537]
12096	[4483]
12097	[]
12098	[1070524]
12099	[4483, 4537, 4538]
12100	[4483, 4537, 4538]
12101	[4483]
12102	[4537, 95987, 447913, 529295, 1229817]
12103	[4537, 106546, 127175, 529295, 1070524]
12104	[4483, 127175, 1070524]
12105	[4537]
12106	[4483, 4537, 106546, 447913, 522484, 650659, 1229817]
12107	[4483, 1229821]
12108	[4537, 4538]
12109	[4483]
12110	[]
12111	[4483, 106546, 127175]
12112	[4483, 4537]
12113	[4483, 4537]
12114	[]
12115	[4483, 4537]
12116	[4537]
12117	[4483, 4537, 447913, 529295]
12118	[4537]
12119	[4537, 106546, 127175, 650659, 1070524, 1225174]
12120	[4483, 4537]
12121	[4483, 4537]
12122	[4483, 95987]
12123	[4537, 1229821]
12124	[4537, 4538]
12125	[4483]
12126	[4483, 1229817]
12127	[4537, 127175, 447913, 650659, 1229817]
12128	[]
12129	[]
12130	[4483, 4538, 95987, 522484, 1085065]
12131	[4537]
12132	[]
12133	[4483]
12134	[4483, 4537, 106546, 447913, 650659, 1070524, 1225174]
12135	[4537, 106546, 127175]
12136	[4483, 4537, 95987]
12137	[4536, 4537, 447913, 529295, 1085065, 1229817]
12138	[]
12139	[4537, 106546, 127175, 1070524]
12140	[4538]
12141	[4483, 4537, 4538, 447913]
12142	[4483, 4537, 4538, 1229821]
12143	[4537]
12144	[4537, 4538, 650659, 1084835]
12145	[4483, 4537]
12146	[4537, 1085065]
12147	[4537]
12148	[447913, 529295, 650659, 1229820, 1229821]
12149	[1070524]
12150	[4483, 4538]
12151	[4483, 4537, 1070524]
12152	[4483, 4537, 95987, 106546]
12153	[4483, 4537, 529295]
12154	[4483, 4537, 1229817]
12155	[4537, 95987, 127175, 447913]
12156	[4537, 106546, 127175, 1070524]
12157	[4537, 127175]
12158	[4483, 4537]
12159	[1071165]
12160	[4483]
12161	[]
12162	[4483, 650659, 1229821]
12163	[4483]
12164	[4538, 106546, 529295]
12165	[4538, 5065]
12166	[4537]
12167	[4538, 650659]
12168	[]
12169	[4483, 5065, 106546]
12170	[]
12171	[4483, 529295, 648819, 650659, 1070524, 1085065]
12172	[]
12173	[4483]
12174	[]
12175	[]
12176	[4483, 4537]
12177	[]
12178	[4483, 447913]
12179	[4483]
12180	[581514]
12181	[4537, 529295]
12182	[4483, 4537, 447913, 650659, 1225174]
12183	[4483]
12184	[4483]
12185	[4537]
12186	[4536, 95987, 106546]
12187	[4537, 106546]
12188	[]
12189	[4483, 4537]
12190	[4483]
12191	[4483, 4537, 1070524]
12192	[]
12193	[4537, 447913, 650659]
12194	[4483, 4537, 5065]
12195	[4538, 95987, 447913, 650659]
12196	[4483, 4538, 447913]
12197	[]
12198	[4536, 106546, 1070524]
12199	[]
12200	[4483, 581514]
12201	[4483, 4537, 4538, 447913, 650659, 1229817]
12202	[]
12203	[4483, 106546, 447913, 1070524]
12204	[4537, 5065]
12205	[4537, 1070524]
12206	[4483, 4537, 1070524, 1229817]
12207	[4483, 4537, 4538]
12208	[4537, 4538]
12209	[4537, 4538, 127175, 1070524]
12210	[4483]
12211	[4537]
12212	[529295]
12213	[4483, 529295]
12214	[529295]
12215	[4483]
12216	[]
12217	[4537, 4538, 127175, 581514, 650659]
12218	[4537, 95987, 529295]
12219	[]
12220	[4483, 447913]
12221	[4483]
12222	[4537, 5065]
12223	[529295, 1085065]
12224	[4483, 5065]
12225	[4457, 4483, 4537, 1229821]
12226	[4483, 4537]
12227	[127175]
12228	[4538, 95987]
12229	[4538]
12230	[4483, 4537, 1070524]
12231	[4537, 522484, 1070524, 1085065]
12232	[4537, 4538]
12233	[4457, 4483, 4537, 106546, 1070524, 1085065]
12234	[4537]
12235	[4483, 4537, 106546, 1070524, 1225174]
12236	[4483, 4537, 4538, 650659]
12237	[4457, 4537, 106546, 447913, 1070524, 1085065]
12238	[4483, 522484, 650659, 1229817]
12239	[529295, 1070524]
12240	[4537]
12241	[4483, 4537, 4538, 106546, 1070524]
12242	[4537]
12243	[4537, 127175]
12244	[4483, 4537]
12245	[4483, 447913]
12246	[]
12247	[]
12248	[4537]
12249	[4483, 4537]
12250	[1070524]
12251	[]
12252	[4483, 106546, 127175, 447913, 1070524]
12253	[529295]
12254	[4537, 4538, 5065]
12255	[4483, 4538, 127175, 447913, 529295]
12256	[4537, 1070524]
12257	[4537]
12258	[4483, 4537]
12259	[529295]
12260	[106546, 522484]
12261	[]
12262	[4483]
12263	[4483, 4537]
12264	[4483, 1229821]
12265	[106546, 447913]
12266	[4537]
12267	[1070524]
12268	[4483, 1070524, 1229821]
12269	[4537, 4538, 581514]
12270	[]
12271	[4483, 4537, 1229817]
12272	[1070524]
12273	[529295]
12274	[4483, 5065]
12275	[4537]
12276	[]
12277	[4537]
12278	[4483]
12279	[4537, 447913, 529295]
12280	[4483, 4537, 5065]
12281	[4483, 4537, 447913]
12282	[]
12283	[4483, 4537, 5065]
12284	[4537]
12285	[4536, 522484]
12286	[4483, 5065]
12287	[4483, 4537]
12288	[4537]
12289	[4537, 581514]
12290	[4483, 4537, 1070524]
12291	[4483, 4536, 127175]
12292	[4537]
12293	[4483]
12294	[4483]
12295	[4483, 4537, 127175]
12296	[]
12297	[5065, 1225174]
12298	[4537, 4538, 529295, 581514]
12299	[4483, 4538, 127175]
12300	[]
12301	[]
12302	[4483, 4537, 529295]
12303	[4483, 4537, 529295]
12304	[]
12305	[4483, 4537, 127175, 529295, 650659, 1070524, 1085065]
12306	[4537, 95987]
12307	[4483]
12308	[447913]
12309	[1070524]
12310	[4483, 4537, 447913, 1070524]
12311	[4538, 650659]
12312	[4537]
12313	[4537, 650659]
12314	[4483, 4537]
12315	[4537]
12316	[4483, 4537, 106546, 1070524, 1085065]
12317	[4483, 4537, 4538, 95987, 529295, 1084835]
12318	[4483, 4537, 4538]
12319	[4483, 4537]
12320	[4483, 4537, 4538, 106546, 529295, 1085065]
12321	[4483, 4537, 522484]
12322	[4483, 4537, 1070524]
12323	[]
12324	[4537, 106546]
12325	[]
12326	[4483, 4537, 447913, 529295, 650659, 1229817]
12327	[4483]
12328	[4483, 4537, 127175, 522484]
12329	[4483, 4537]
12330	[4483, 4537, 5065, 581514]
12331	[4483]
12332	[4483]
12333	[4483, 4537, 4538]
12334	[4537]
12335	[5065]
12336	[]
12337	[4483, 4537]
12338	[4537, 529295]
12339	[1229821]
12340	[4483, 1070524]
12341	[4537]
12342	[4537]
12343	[4483, 4537, 447913, 529295]
12344	[4537]
12345	[4483]
12346	[]
12347	[4483, 4537]
12348	[4483, 4537, 106546, 127175, 650659, 1070524]
12349	[529295]
12350	[127175]
12351	[]
12352	[4483, 127175, 1070524]
12353	[]
12354	[4538, 106546, 127175]
12355	[4483, 650659]
12356	[4483]
12357	[4483, 4537]
12358	[4537, 4538]
12359	[4483, 95987, 106546, 581514, 1071165]
12360	[4483, 4537, 1070524, 1229817]
12361	[4483]
12362	[4537, 447913, 581514]
12363	[4483, 4537]
12364	[4483, 4536, 1071165]
12365	[5065, 1229817]
12366	[4483, 4537]
12367	[529295]
12368	[]
12369	[4483]
12370	[]
12371	[1070524]
12372	[4537, 4538, 106546, 1229821]
12373	[4537, 4538, 106546, 127175, 650659, 1084835]
12374	[4483, 4537, 650659]
12375	[106546, 1070524]
12376	[4483, 4538]
12377	[4483, 4537, 106546]
12378	[4483, 4537]
12379	[4483]
12380	[4483]
12381	[127175]
12382	[4483, 4537]
12383	[4483, 4537]
12384	[4483, 4537]
12385	[5065]
12386	[4483, 4537]
12387	[4538, 447913, 1071165]
12388	[4537]
12389	[4483, 4537]
12390	[4483, 4537]
12391	[4537, 4538]
12392	[4483, 4537]
12393	[4537, 4538]
12394	[4483]
12395	[4537, 4538]
12396	[4483]
12397	[4483]
12398	[]
12399	[4483, 4537, 1070524]
12400	[4537]
12401	[4483]
12402	[4483, 447913]
12403	[4538]
12404	[4483]
12405	[4483, 4537]
12406	[4483]
12407	[447913, 1070524]
12408	[4483, 4537, 1070524]
12409	[]
12410	[4483]
12411	[4537, 447913, 581514, 650659, 1229817]
12412	[1229817]
12413	[4483, 4537]
12414	[4457, 4483]
12415	[4537, 95987, 650659, 1071165, 1229817]
12416	[95987]
12417	[4483]
12418	[1071165]
12419	[1071165]
12420	[4483, 4537, 127175, 529295]
12421	[4483, 1229821]
12422	[4537, 4538]
12423	[4483, 106546, 127175, 1070524]
12424	[522484]
12425	[4538]
12426	[4538]
12427	[4483, 4538, 1070524, 1229817]
12428	[]
12429	[4483, 4537, 4538]
12430	[95987]
12431	[4538]
12432	[4483]
12433	[4483, 4536, 95987]
12434	[4483]
12435	[4537, 581514]
12436	[4537]
12437	[4483, 4536, 4537, 5065]
12438	[4537]
12439	[]
12440	[4538]
12441	[4483]
12442	[4483, 4537]
12443	[4483, 4537, 106546]
12444	[4537]
12445	[4537]
12446	[4483, 4537]
12447	[4483, 4537, 106546, 127175, 1229821]
12448	[]
12449	[4483, 4537, 106546, 447913, 1070524]
12450	[4537]
12451	[4483]
12452	[4537, 4538, 650659, 1084835]
12453	[4483, 127175, 529295, 1070524, 1229821]
12454	[]
12455	[4537]
12456	[4483, 4537, 529295, 1229821]
12457	[]
12458	[4483, 4537]
12459	[4536]
12460	[529295, 650659, 1070524]
12461	[4537, 106546]
12462	[581514]
12463	[4483]
12464	[4483, 4537, 106546, 127175, 447913, 529295, 650659, 1070524, 1225174]
12465	[4537]
12466	[4483, 1085065]
12467	[4483]
12468	[4537]
12469	[]
12470	[4483, 5065]
12471	[4483, 127175, 447913, 650659]
12472	[4483, 4538]
12473	[4537, 522484]
12474	[4483, 127175, 447913, 650659]
12475	[1070524]
12476	[4483, 4537]
12477	[4483, 4537]
12478	[4537, 529295]
12479	[581514]
12480	[95987, 447913, 529295, 650659, 1071165]
12481	[4538, 106546, 447913, 529295, 1070524]
12482	[]
12483	[4483, 4537]
12484	[447913]
12485	[127175, 447913, 529295, 650659, 1229820]
12486	[4537]
12487	[4537]
12488	[]
12489	[4537, 106546, 127175, 1070524]
12490	[4537, 4538, 1070524]
12491	[4537, 127175]
12492	[4483, 4537, 529295]
12493	[]
12494	[4483, 4537]
12495	[4537, 106546, 127175, 1070524]
12496	[4457, 4537, 447913]
12497	[4483, 4538]
12498	[4483, 4537]
12499	[4537]
12500	[4537, 4538]
12501	[4483, 4538]
12502	[4537]
12503	[4537]
12504	[4537]
12505	[]
12506	[4537, 1070524]
12507	[]
12508	[4483, 4537, 4538]
12509	[4483, 4537]
12510	[4483]
12511	[4483, 4537]
12512	[4483, 4537]
12513	[95987]
12514	[4537]
12515	[4536, 4537, 447913, 650659, 1070524]
12516	[5065]
12517	[4537, 1070524]
12518	[4483]
12519	[4537, 106546, 127175, 529295, 1070524, 1229820]
12520	[4483, 4537]
12521	[4483, 4537, 127175, 581514]
12522	[4537, 581514]
12523	[95987]
12524	[4483, 5065]
12525	[4483, 4538]
12526	[4537, 106546, 127175, 1070524, 1225174]
12527	[4537]
12528	[1084835]
12529	[1229821]
12530	[4483, 1229821]
12531	[]
12532	[447913]
12533	[4483]
12534	[4483, 4537, 127175]
12535	[4483, 4537]
12536	[]
12537	[]
12538	[4483, 529295, 1229821]
12539	[4537]
12540	[4483, 4537, 106546]
12541	[4483, 4537, 4538, 106546, 127175]
12542	[4483, 4537, 447913, 529295, 1070524]
12543	[]
12544	[4483, 4537, 127175]
12545	[4483, 4537, 4538]
12546	[4538]
12547	[4537, 4538, 650659, 1070524]
12548	[4536]
12549	[4483, 4537, 106546, 650659]
12550	[]
12551	[]
12552	[4483, 4537, 650659]
12553	[4457, 447913, 529295, 650659]
12554	[]
12555	[4483, 4537]
12556	[4483, 4537]
12557	[]
12558	[4537, 4538]
12559	[4537]
12560	[4537]
12561	[127175, 581514, 1229817, 1229819]
12562	[]
12563	[4537, 1229821]
12564	[]
12565	[4537, 529295]
12566	[4537, 529295]
12567	[4537, 95987, 127175, 522484, 529295, 1229817]
12568	[4483, 4537]
12569	[4537, 127175]
12570	[4537]
12571	[4483, 4537]
12572	[4537]
12573	[4537, 95987]
12574	[4483, 127175]
12575	[4537, 4538, 62056, 1229817]
12576	[4537]
12577	[4537, 522484, 1070524, 1085065]
12578	[4483, 4537]
12579	[4483, 4537]
12580	[4537, 447913, 529295, 581514, 1070524, 1085065]
12581	[4537]
12582	[4537, 1070524]
12583	[]
12584	[4483, 4537]
12585	[4536, 4537, 95987]
12586	[4483, 4537, 4538, 650659]
12587	[4483, 4537, 5065]
12588	[4483, 4537]
12589	[4483, 4537]
12590	[]
12591	[4483, 4538, 529295, 1071165]
12592	[4537, 95987]
12593	[4483, 529295]
12594	[]
12595	[4483, 4538]
12596	[4483, 4537, 106546, 650659]
12597	[4483, 4537, 1070524]
12598	[]
12599	[4537, 95987]
12600	[4483]
12601	[4483, 4537]
12602	[1070524]
12603	[4483, 4538, 127175]
12604	[4483, 4537, 95987, 1229821]
12605	[4483, 4537]
12606	[4483]
12607	[]
12608	[4483, 4537]
12609	[4483, 1070524]
12610	[4457, 4483, 127175, 447913, 650659]
12611	[4483, 4537]
12612	[4483]
12613	[4536, 4537, 106546, 127175, 650659, 1070524]
12614	[4483, 4537, 1070524]
12615	[4537, 4538]
12616	[]
12617	[4483, 4537, 4538, 447913, 529295, 650659, 1070524]
12618	[4536, 4537]
12619	[4483, 4537, 447913, 650659, 1229817]
12620	[4537]
12621	[4537]
12622	[4483]
12623	[]
12624	[4483, 4537, 95987]
12625	[4537]
12626	[4537]
12627	[4537, 4538]
12628	[4483]
12629	[4483, 4537]
12630	[]
12631	[4537, 4538, 1070524]
12632	[4538, 127175]
12633	[]
12634	[650659]
12635	[4483, 4537, 106546, 1229821]
12636	[4537, 106546, 127175, 1070524]
12637	[4537]
12638	[4537, 4538, 1070524]
12639	[4457, 4483, 4537, 1070524]
12640	[4483]
12641	[]
12642	[4483, 4537, 4538]
12643	[]
12644	[106546, 529295]
12645	[4538]
12646	[4537]
12647	[4483, 4537, 1070524]
12648	[]
12649	[]
12650	[4483]
12651	[4483]
12652	[4483, 4537, 127175, 447913]
12653	[4483, 4537]
12654	[4483, 4538]
12655	[4483]
12656	[4537, 95987, 650659, 1071165]
12657	[5065]
12658	[4483, 4537]
12659	[4483, 4537, 4538, 650659, 1070524]
12660	[]
12661	[4483, 4538]
12662	[4483, 4537, 5065]
12663	[4537]
12664	[]
12665	[4483, 4537]
12666	[4537]
12667	[]
12668	[95987]
12669	[1070524]
12670	[]
12671	[4457, 4537, 106546, 650659, 1229821]
12672	[4538, 106546, 447913, 529295, 1070524]
12673	[4537, 447913]
12674	[4537]
12675	[4483, 4537, 522484]
12676	[4483, 4537, 127175, 529295]
12677	[4483]
12678	[95987, 106546, 127175, 447913, 529295, 1229817]
12679	[]
12680	[4483, 4537]
12681	[581514]
12682	[4483]
12683	[4483, 4537, 447913, 1070524, 1225174]
12684	[4537, 529295]
12685	[4483, 4537, 127175, 522484]
12686	[4483, 4537, 127175, 1225174]
12687	[4483]
12688	[4483, 4537]
12689	[4483, 4537, 1070524]
12690	[]
12691	[127175, 529295, 1229820]
12692	[4483, 4537, 1070524]
12693	[4483, 4537, 4538]
12694	[4537]
12695	[4538]
12696	[4483, 4537]
12697	[4537, 650659, 1070524]
